case,case_type,component_categories,status,errors,warnings,roi_boundary_normalized_lines,standard_format,live_format,standard_width,standard_height,standard_channels,live_width,live_height,live_channels,roi_count,standard_brightness,live_brightness,standard_contrast,live_contrast,standard_sharpness,live_sharpness,brightness_delta,contrast_delta,sharpness_delta,raw_luma_mad,aspect_ratio_delta,mean_roi_relative_area,mean_roi_aspect_ratio,standard_keypoints,live_keypoints,feature_match_count,inlier_count,inlier_rate,reprojection_error_pixels,spatial_coverage,center_displacement_pixels,center_displacement_relative_diagonal,corner_displacement_median_pixels,projected_corners_in_live_frame,projected_area_ratio,projected_geometry_valid,alignment_diagnostic,alignment_diagnostic_reasons,homography_available,ecc_converged,ecc_correlation,valid_overlap_available,valid_overlap_ratio
"110kV新玉站-#2主变_本体呼吸器_日常","日常","168","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,105.5402889,117.5876432,67.3035446,39.60341658,729.474102,608.1975343,12.04735436,27.70012802,121.2765677,46.1604022,0,0.2825362163,0.2938365716,2000,2000,580,558,0.9620689655,0.1827127797,0.01832983303,2.058170794,0.0009342975599,2.507321072,1,1.005592245,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.5574218324,true,0.9930290316
"110kV新玉站-#2主变变低母线桥","UNSPECIFIED","194","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,116.413015,116.199362,70.3717855,51.79441714,557.2535559,700.8138564,0.2136530671,18.57736836,143.5603005,60.28451244,0,0.1764141016,1.88596605,2000,2000,118,102,0.8644067797,0.270729112,0.1463375194,0.01910751359,8.673771574e-06,1.199949715,1,0.9988385663,true,"usable","",true,true,0.2621905169,true,0.9987543403
"110kV新玉站-#2主变变高套管A相","UNSPECIFIED","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,111.0288604,116.3964173,52.38808869,57.66452944,697.7667314,1636.546634,5.367556906,5.276440748,938.779903,42.82388021,0,0.03437372859,0.3605396713,2000,2000,70,62,0.8857142857,0.3037171333,0.006944949609,53.72129993,0.02438654731,73.10772045,3,0.8242335051,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4384475181,true,0.9996214313
"110kV新玉站-1101开关_出线穿墙套管_日常","日常","231","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,69.79896605,105.0869305,53.26800335,63.73828847,289.6250521,288.0595944,35.28796441,10.47028511,1.565457666,66.65705874,0,0.1172470765,0.3966440373,2000,1989,752,708,0.9414893617,0.1041415571,0.01995098402,3.463855674,0.001572402015,4.274896273,2,0.9866753483,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02); ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1535376653,true,1
"110kV旭日站-#1主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1280,960,3,1280,960,3,3,118.9208789,116.5105469,46.07967465,61.93304145,2363.465693,2208.207326,2.410332031,15.85336681,155.2583676,49.59033529,0,0.01065034672,0.4293925394,2000,2000,402,349,0.868159204,0.3706450478,0.1186016366,10.61958187,0.006637238672,15.63930165,2,0.9915471961,true,"usable","",true,true,0.5477876847,true,0.9903450521
"110kV明珠站-16464刀闸分合位指示","UNSPECIFIED","222","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,84.78977093,109.6282962,53.04837574,30.90311394,722.4484983,540.5819656,24.83852527,22.1452618,181.8665327,52.26914159,0,0.009055445544,0.3934270629,2000,2000,523,465,0.8891013384,0.2390337925,0.01832878896,18.40127148,0.00835317608,25.47501011,2,1.060060638,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.2513756543,true,0.9445346258
"110kV星河站-#1主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,2,92.51645318,99.00352051,52.21964615,41.36121421,727.8524306,819.2988341,6.487067329,10.85843194,91.44640352,32.04639459,0,0.0407890226,0.4840757134,2000,2000,596,560,0.9395973154,0.2053870326,0.2231677214,0.0913818392,3.111178734e-05,0.3545338447,2,0.9988515233,true,"usable","",true,true,0.6560487508,true,1
"110kV星河站-#3主变_散热片1_日常","日常","172","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,100.3384177,101.6795245,48.5213431,52.04607748,1692.466998,1497.435174,1.341106771,3.52473438,195.0318238,37.53030816,0,0.0358137494,0.2996771107,2000,2000,417,380,0.9112709832,0.599509168,0.3702250693,3.324553469,0.001509166394,7.158293621,1,1.004258338,true,"usable","",true,true,0.5752862428,true,0.9932957176
"110kV星空站-#3主变_压力释放阀_日常","日常","173","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,101.4397049,111.2081834,47.59793877,62.49045517,1141.623712,2652.627908,9.768478492,14.8925164,1511.004196,48.42411603,0,0.04789245457,0.4614835417,2000,2000,43,23,0.5348837209,0.9109102787,0.2394143453,16.38463077,0.007437730917,59.98253418,2,0.9599428948,true,"usable","",true,true,0.4564456569,true,0.9845924961
"110kV景田站-1170开关_三相开关本体_日常","日常","350|352|355","valid","","ROI boundary normalized at line 4",1,"jpg","jpg",1920,1080,3,1920,1080,3,6,104.8230126,101.7306501,65.68572076,52.17606939,959.725625,587.592377,3.092362558,13.50965137,372.1332479,44.98701148,0,0.02926266431,0.4271709146,2000,2000,31,8,0.2580645161,0.4689066211,0.2578502165,,,,0,,false,"unavailable","projected image geometry is degenerate; projected geometry unavailable",true,false,,false,
"110kV晴月站-#2主变_B相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,1,97.12280789,106.6385392,39.25750364,40.74363198,493.2895066,1198.72531,9.515731337,1.486128342,705.4358035,30.29573351,0,0.01412918755,0.3093826479,2000,2000,150,81,0.54,0.5970630261,0.04390762616,22.88424981,0.007791153252,26.2278476,2,0.9713252178,true,"usable","",true,true,0.4299367594,true,0.9969826931
"110kV木犀站-#2主变_B相变高套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,94.98036651,129.8888836,63.88277387,66.86149691,1049.755941,1152.464583,34.90851707,2.978723036,102.7086423,69.27497155,0,0.09013156116,0.41340798,2000,2000,321,294,0.9158878505,0.2771574533,0.05909759329,0.1795904582,8.15242969e-05,12.89817148,1,0.9992043953,true,"usable","",true,true,0.3432794652,true,0.9883661265
"110kV木犀站-#2主变_C相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,103.1154032,123.3355295,24.02341414,52.08526098,813.1712688,1431.897341,20.22012635,28.06184684,618.7260724,45.06183642,0,0.01260755674,0.5823699324,1925,2000,76,65,0.8552631579,0.2750798268,0.2174610354,0.06643597555,3.015831827e-05,0.5286420102,1,0.9979679214,true,"usable","",true,true,0.3056606455,true,1
"110kV木犀站-#2主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,91.1989077,127.4845091,29.02462379,53.75008498,814.555597,3397.249646,36.28560137,24.72546119,2582.694049,54.93987703,0,0.09124755386,0.406145065,1969,2000,47,36,0.7659574468,0.3528801706,0.0474925837,1.291262346,0.0005861628505,9.982389096,1,1.00127488,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1628086702,true,0.9924421296
"110kV未来站-111PT刀闸_指示器_位置","位置","222","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,70.75074315,85.72881076,61.57991606,51.47308794,1634.638346,1409.463864,14.97806761,10.10682812,225.1744821,41.82050203,0,0.03991060655,0.3453937304,2000,2000,332,286,0.8614457831,0.1568623831,0.4712718691,0.221811012,0.0001006901312,0.701069885,1,0.9984642102,true,"usable","",true,true,0.5128152994,true,0.9997439236
"110kV梅沙站-#1主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,110.7159245,107.5034891,26.88869212,51.30333456,813.6724715,757.5724793,3.212435378,24.41464244,56.09999221,39.04055652,0,0.08193831109,0.4466274927,1928,2000,202,177,0.8762376238,0.2174185587,0.2430188575,0.3297850589,0.0001497044739,0.6654785417,1,0.9984227524,true,"usable","",true,true,0.2531714474,true,0.9997593557
"110kV梅沙站-112000地刀_本体_位置","位置","259","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,109.7437625,115.5864781,63.2642078,63.58367474,1688.0137,2437.951036,5.842715567,0.3194669396,749.9373366,81.72217834,0,0.2295677155,0.3965415951,2000,2000,20,7,0.35,0.907097014,0.1859555019,,,,0,,false,"unavailable","projected image geometry is degenerate; projected geometry unavailable",true,false,,false,
"110kV正坑站-#2主变_线温表_表计","表计","204","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,124.4143586,126.1313783,48.96485933,47.69129807,1606.386899,1516.559591,1.717019676,1.273561261,89.82730791,23.04342207,0,0.01098147266,0.4295864502,2000,2000,463,314,0.6781857451,0.8938148906,0.3560950309,11.74623486,0.005332151538,17.02522781,1,1.012743343,true,"usable","",true,true,0.9013875903,true,0.9794015239
"110kV正坑站-#3主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,121.716195,124.5060209,56.43852597,41.76700093,1539.690286,1677.761796,2.789825907,14.67152505,138.0715104,46.50322676,0,0.06615029628,0.6853386121,2000,2000,93,70,0.752688172,0.2980314199,0.2183090933,0.4459536521,0.0002024386947,1.704591763,1,0.9972198699,true,"usable","",true,true,0.2863343358,true,0.9991502701
"110kV永安站-#1主变_压力释放阀_日常","日常","173","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,1,104.284499,111.316642,52.59222494,56.39258216,905.8166454,1431.340634,7.032143012,3.800357223,525.5239884,56.58719076,0,0.05008954763,0.5355513774,2000,2000,182,153,0.8406593407,0.2026850466,0.2289409128,0.4373458906,0.0001488984295,0.648007553,1,0.9991378311,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1579920912,true,0.9996291775
"110kV永安站-#1主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,2,100.995144,109.0226495,55.50709252,59.4940106,973.9613539,1775.847192,8.027505425,3.986918084,801.8858381,44.87696072,0,0.04126868788,0.3744710748,2000,2000,132,119,0.9015151515,0.3185233404,0.2087159369,0.8698633597,0.0002961529785,2.241836478,0,1.001396616,true,"usable","",true,true,0.4882230418,true,0.9968375651
"110kV永安站-#2主变_C相变高套管升高座_日常","日常","187","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,108.7722565,108.7555908,74.93646999,51.7742354,1018.638134,1038.167928,0.01666570216,23.16223459,19.52979387,58.70658758,0,0.2131592972,0.5549882935,2000,2000,408,363,0.8897058824,0.2318794666,0.157791122,0.1902588396,8.636716161e-05,1.605761835,1,0.9983411273,true,"usable","",true,true,0.3738465974,true,0.9987774884
"110kV永安站-#2主变_变高A相套管_日常","日常","178|179","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,2,92.16380724,108.9778743,48.92024888,55.26952583,908.5022031,1301.586776,16.81406711,6.349276954,393.084573,44.71282688,0,0.03114045209,0.2715154071,2000,2000,63,47,0.746031746,0.3356186005,0.2058409012,1.980437184,0.0006742580476,2.24880752,1,0.9997626354,true,"usable","",true,true,0.4731443153,true,0.9982028537
"110kV永安站-#3主变_A相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,1,110.7964092,109.2803806,53.29687257,54.81580359,713.4130898,710.5595168,1.516028646,1.518931023,2.853572935,58.41637424,0,0.01917015549,0.6640848013,2000,2000,72,55,0.7638888889,0.4694977914,0.1437174803,0.8806054644,0.0002998102268,2.113597903,1,0.9997475736,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1435930761,true,0.9982603624
"110kV永安站-#3主变_变低套管_日常","日常","190","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,107.5454958,109.9907272,82.87530565,56.75384692,1116.85856,983.1058733,2.445231481,26.12145873,133.7526867,83.44110436,0,0.06635341496,0.614961687,2000,2000,84,66,0.7857142857,0.3736154405,0.1101540953,1.16565657,0.0005291446619,2.623882536,1,1.000563143,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1490311871,true,0.9957335069
"110kV永安站-#3主变_顶盖_日常","日常","175","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,5,99.63380697,106.0058914,49.6589619,53.87181992,1121.125551,1316.751895,6.372084418,4.212858021,195.6263441,43.63859592,0,0.01645862708,0.6201203116,2000,2000,90,77,0.8555555556,0.4416282347,0.1090746168,1.274898159,0.0004340508,3.952983626,2,0.9951149694,true,"usable","",true,true,0.4358801923,true,0.9993774414
"110kV永安站-#3主变变高套管C相油位","UNSPECIFIED","217","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,1,112.8666222,109.8766138,50.58074295,45.40987611,754.7790784,730.0604006,2.990008409,5.170866835,24.71867786,44.58981201,0,0.05366014795,0.5280766697,2000,2000,287,251,0.8745644599,0.2021456068,0.2276560132,0.2632949112,8.964117332e-05,0.2027403874,1,0.9992174901,true,"usable","",true,true,0.363006086,true,0.9997395833
"110kV汤坑站-#2主变_变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,6,133.5118388,136.2400149,38.14691526,40.26759365,1656.135497,1737.789599,2.728176119,2.120678393,81.65410229,18.39929495,0,0.006998458058,0.4466208022,2000,2000,599,502,0.8380634391,0.7042470034,0.6341649599,1.067725305,0.0004846891962,1.726460749,2,1.000083881,true,"usable","",true,true,0.8816886245,true,0.9975930748
"110kV沁园站-1798开关_指示器_位置","位置","230","valid","","",0,"jpg","jpg",1280,960,3,1280,960,3,1,69.35351807,92.00734375,60.29847864,42.97005341,619.5149937,470.1133827,22.65382568,17.32842524,149.401611,55.84940674,0,0.06333290492,0.768201749,2000,2000,251,207,0.8247011952,0.2313819189,0.4307627032,0.05239394471,3.274621545e-05,0.5562679392,2,0.9975883721,true,"usable","",true,true,0.2231956861,true,1
"110kV沙井站-#1主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,104.20136,86.24871528,52.79551602,70.23552153,343.8041122,459.0095153,17.95264468,17.44000551,115.2054032,52.69091242,0,0.01010634273,0.4984304224,1992,1976,268,227,0.8470149254,0.2357184007,0.2052909541,0.3155919712,0.0001432615843,0.7339682591,2,0.9973735683,true,"usable","",true,true,0.5936923908,true,1
"110kV沙头角站-11034刀闸_机构箱_测温","测温","288","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,131.1551707,126.849743,59.01268896,40.60852562,2844.796229,3351.992033,4.305427758,18.40416334,507.1958031,54.32576341,0,0.934747,1.069808194,2000,2000,26,16,0.6153846154,0.3389361568,0.1105666806,0.2073336947,9.411821684e-05,1.181837795,1,0.999646418,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.09381979058,true,0.9987659144
"110kV沙头角站-1103间隔_构架_鸟害","鸟害","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,122.7967414,106.8665799,51.00214726,79.43414317,1136.660184,2040.111628,15.93016155,28.43199591,903.4514432,83.0826577,0,0.9379148795,1.062281233,1556,2000,50,43,0.86,0.3270842458,0.2518979588,0.6714687283,0.0003048102696,0.8893283004,2,0.9965581575,true,"usable","",true,false,,true,1
"110kV沙头角站-110kV高压场地__守望位","守望位","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,127.0554051,112.4458242,55.21930413,73.44073444,946.8262628,7222.449211,14.60958092,18.22143032,6275.622948,68.93805025,0,0.936378,1.067944783,1454,2000,167,160,0.9580838323,0.3881628864,0.01333365661,28.71690085,0.01303591056,33.19806736,3,0.9078701748,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02); ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1269357582,true,0.9999782986
"110kV沙头角站-111PT刀闸_B相本体_测温","测温","288","invalid","unreadable live image","ROI boundary normalized at line 1",1,"","",0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,,false,"unavailable","",false,false,,false,
"110kV沙头角站-112PT_A相油位表_日常","日常","248","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,136.3070375,126.8685335,52.62205815,45.14596681,2372.66244,1272.965113,9.438504051,7.476091347,1099.697327,60.17134934,0,0.9333330187,1.038418251,2000,2000,28,21,0.75,0.1416266831,0.08989487439,0.981564766,0.000445576999,4.572828942,1,0.9996273318,true,"usable","",true,false,,true,0.9963532022
"110kV沙头角站-11974刀闸_机构箱_测温","测温","288","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,112.5845747,122.5609645,74.84417307,37.38961847,1117.753385,2060.838243,9.976389853,37.4545546,943.0848581,64.95265336,0,0.9346597464,1.065985104,2000,2000,66,49,0.7424242424,0.3506240723,0.1193563367,1.585522331,0.0007197408735,2.889201387,1,1.001990166,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1562108481,true,0.9964163773
"110kV沙头角站-1197间隔_机构箱_日常","日常","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,129.6768456,127.8223529,32.82916515,33.74718705,994.8285717,1465.164171,1.85449267,0.9180218994,470.3355993,35.27397087,0,0.9436037277,1.046260036,1470,2000,46,39,0.847826087,0.2927686841,0.02046538026,2.140160089,0.0009715162391,62.00607708,1,1.018237269,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.07817030849,true,0.9431491127
"110kV沙河站-#1主变_C相变高引线接头_日常","日常","287","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,51.29838831,132.6426399,79.00307406,63.96042109,674.0513365,822.4193865,81.34425154,15.04265297,148.36805,140.0166474,0,0.9489203952,1.046946303,1989,2000,12,3,0.25,1.377249013,5.835262346e-05,,,,0,,false,"unavailable","projected image geometry is degenerate; projected geometry unavailable",true,false,,false,
"110kV沙河站-#2主变_B相变高套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,73.96209008,118.5067945,71.64224875,72.82212118,947.6584132,6669.908008,44.54470438,1.179872426,5722.249595,84.70688706,0,0.02032187708,0.4859955911,2000,2000,14,6,0.4285714286,0.6167447056,0.1247638841,,,,0,,false,"unavailable","projected image geometry is degenerate; projected geometry unavailable",true,false,,false,
"110kV沙河站-#2主变_B相变高套管引线接头_日常","日常","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,62.12735629,107.2686275,85.38746157,66.77650621,1025.010248,3116.007523,45.14127122,18.61095536,2090.997275,97.34107157,0,0.9567013157,1.033326439,2000,2000,101,94,0.9306930693,0.4935392741,0.1879823469,1.160096268,0.0005266205875,2.106891189,2,0.9977177678,true,"usable","",true,false,,true,0.9987490355
"110kV沙河站-#3主变_A相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,73.94412037,106.8400989,70.24661031,47.32938907,533.269097,515.7149406,32.89597849,22.91722124,17.55415646,70.30578463,0,0.02351055795,0.696602897,2000,2000,106,85,0.8018867925,0.2389604638,0.2205366257,0.3068861313,0.0001393096066,0.6474329912,2,0.9975630582,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1939364663,true,1
"110kV沙河站-#3主变_C相变高套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,83.23842593,114.0399682,71.88659544,62.03723532,1624.434269,3944.15237,30.80154225,9.84936012,2319.7181,64.56064043,0,0.02331572769,0.3604491173,2000,2000,110,98,0.8909090909,0.2117654467,0.2236508308,0.2792317908,0.0001267560407,0.610450451,2,0.9986456835,true,"usable","",true,true,0.396261734,true,0.9994690394
"110kV沙河站-#3主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,85.72756752,122.9308941,66.66941119,55.84036174,800.3418634,3563.955542,37.20332658,10.82904945,2763.613679,85.50404321,0,0.01866425084,0.3476430729,2000,2000,22,10,0.4545454545,0.5361511514,0.1407105044,9.116460894,0.00413837724,86.46360151,1,1.006290656,true,"usable","",true,false,,true,0.9434215856
"110kV海天站-#1主变_A相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",2688,1520,3,2688,1520,3,2,129.2534681,131.8852135,56.03526882,47.6424294,1055.5562,1013.142756,2.631745379,8.392839424,42.41344369,28.08133566,0,0.02726415367,0.4099564065,2000,2000,329,183,0.556231003,0.1201999669,0.2652022101,0.2873377508,9.304978977e-05,0.4484776911,2,0.9988799305,true,"usable","",true,true,0.6722629818,true,0.9998881481
"110kV海景站-#2主变_顶盖_日常","日常","174|175","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,5,124.5820423,120.2967684,66.75487984,53.66464613,1683.326027,1902.523548,4.28527392,13.0902337,219.1975211,41.97012249,0,0.024740842,0.9650653103,2000,2000,332,300,0.9036144578,0.822191653,0.5185570353,1.134571184,0.0005150335879,0.7275898818,2,0.9984971746,true,"usable","",true,true,0.7322393518,true,0.9994555363
"110kV海景站-112000地刀_本体_位置","位置","248","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,115.5934264,111.5449537,26.52564844,46.2568873,806.53042,1773.447244,4.048472704,19.73123886,966.9168244,43.2995896,0,0.8956242396,1.1145085,1848,2000,219,211,0.9634703196,0.2199004694,0.1441174286,0.1728912243,7.848320923e-05,3.519969926,1,1.000579499,true,"usable","",true,false,,true,0.9965080054
"110kV湖洋站-#1主变_A相变高套管_日常","日常","179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,105.0649629,105.8368412,79.74403168,70.70597311,1972.208861,5933.442811,0.7718783758,9.03805857,3961.23395,69.29612799,0,0.09585783871,0.1815984595,2000,2000,27,11,0.4074074074,0.7482173285,0.334284176,71.6663218,0.03253261089,114.7020656,2,0.9821796229,true,"usable","",true,true,0.4041972873,true,0.9520814043
"110kV湖洋站-#1主变_变低穿墙套管_日常","日常","191","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,113.1543056,123.8297637,56.92135333,59.86846918,5200.941525,3592.078948,10.67545814,2.947115859,1608.862577,67.91125386,0,0.01293315756,0.7285410198,2000,2000,50,31,0.62,0.4029190444,0.04302911619,20.6577675,0.009377502505,19.28209029,2,0.9570994185,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.08730525567,true,0.9961048418
"110kV湖洋站-#1主变_顶盖_日常","日常","175","valid","","ROI boundary normalized at line 5",1,"jpg","jpg",1920,1080,3,1920,1080,3,10,109.4169869,124.2468393,56.79335782,63.34958276,6731.793294,4460.110918,14.82985243,6.556224941,2271.682375,49.07582079,0,0.01380918915,1.149600627,2000,2000,26,16,0.6153846154,0.6680286402,0.01657434798,29.72010701,0.01349131158,68.87247674,2,0.8716209653,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4868496992,true,0.9980309606
"110kV湖洋站-#1主变变高套管B相接线掌","UNSPECIFIED","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,107.6814858,121.6055213,77.41933631,54.07997835,970.7974572,579.2089335,13.92403549,23.33935796,391.5885237,69.60472222,0,0.04342287695,0.5683766747,2000,2000,39,22,0.5641025641,0.3989076299,0.07237434979,19.496922,0.008850541805,18.46532368,1,0.9822184017,true,"usable","",true,true,0.364443931,true,0.989837963
"110kV湖洋站-#2主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,114.0831602,117.2714241,61.62636796,49.18468891,877.1463722,851.8462092,3.188263889,12.44167905,25.300163,56.69856289,0,0.03544278864,0.7318564969,2000,2000,148,129,0.8716216216,0.2743548765,0.09610509193,20.56014907,0.009333189046,24.76148317,2,0.9317331019,true,"usable","",true,true,0.2350297921,true,0.9999672068
"110kV湖洋站-#2主变_有载调压开关瓦斯继电器_日常","日常","200","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,105.1431549,105.9823442,75.41981741,69.88108417,713.303967,671.3539301,0.8391893326,5.538733233,41.95003688,44.26666426,0,0.1017310828,0.3031549074,2000,2000,272,233,0.8566176471,0.2022388938,0.2797115359,0.1483234419,6.733077268e-05,0.3343640279,1,0.9987710865,true,"usable","",true,true,0.6787910042,true,0.9998664159
"110kV湖洋站-#2主变_油枕侧通道_日常","日常","266","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,4,115.6064029,115.4047574,59.99088267,57.06555062,1705.119122,4540.487241,0.2016454475,2.925332049,2835.368119,54.97792631,0,0.01759826404,0.4866713911,2000,2000,191,129,0.6753926702,0.1883101435,0.01374475978,0.5196009209,0.0002358705478,1.48701204,3,0.9967967145,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.3704139311,true,1
"110kV湖洋站-#2主变变高套管C相","UNSPECIFIED","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,118.0863735,122.3701789,54.24059956,53.55468515,736.8791674,1749.416402,4.283805459,0.6859144083,1012.537235,36.94302324,0,0.03414093342,0.2728102143,2000,2000,133,102,0.7669172932,0.4137436801,0.06056148642,26.17199456,0.01188066157,25.09901069,2,0.9441660566,true,"usable","",true,true,0.6332194213,true,0.9971223958
"110kV湖洋站-#3主变_变低套管_日常","日常","190","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,104.8911135,110.0438624,84.2573682,65.55465677,1087.661209,1531.820147,5.152748843,18.70271143,444.1589384,57.52834008,0,0.01261219588,0.5094526943,2000,2000,399,386,0.9674185464,0.193585536,0.1589514222,0.1529310229,6.942236376e-05,0.6886562775,2,0.9978633932,true,"usable","",true,true,0.6013328792,true,1
"110kV湖洋站-#3主变_变低穿墙套管_日常","日常","191","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,113.3098751,124.9779345,69.99721322,57.04644547,1504.404307,2593.631778,11.66805941,12.95076775,1089.227471,73.53676698,0,0.02525054859,0.6280421807,2000,2000,35,28,0.8,0.3682667926,0.08042679248,6.558758638,0.002977319574,22.15092983,1,1.005453182,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1024249944,true,0.9815499614
"110kV湖洋站-#3主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,103.3823872,114.5122121,53.68626645,54.34551967,1374.912886,6423.434389,11.12982494,0.6592532217,5048.521503,53.77890577,0,0.004064217991,0.4839057717,2000,2000,36,27,0.75,0.3029805614,0.02202413769,7.452469342,0.003383015609,27.11451104,1,1.014652977,true,"usable","",true,true,0.3409643311,true,0.9746624228
"110kV湖洋站-#3主变_散热片2_日常","日常","172","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,6,106.9619536,113.2837307,57.20553998,61.2619843,1366.31962,2980.570806,6.321777103,4.056444321,1614.251186,53.95139516,0,0.03238513508,0.8260080323,2000,2000,233,213,0.9141630901,0.3058299583,0.05667666403,3.895867894,0.001768512059,13.15527526,1,1.004512625,true,"usable","",true,true,0.4227804373,true,0.9887398727
